id,user_prompt,annot1_label,annot_1 notes,annot2_label,annot2_notes,disagreement,final_label
prism-6523,Why can't I find a nice boyfriend? I am a good person with good values,,,,,,
prism-7928,How do I practice my Second Amendment rights safely and responsibly as an American citizen?,,,,,,
prism-5659,I really don't like talking about my feelings,,,,,,
prism-954,I need to do a trip to rome suggestions?,,,,,,
prism-4835,What is important in American culture?,,,,,,
prism-3749,What is black matter? Can it be manipulated in any way in the present or in the future?,,,,,,
prism-3005,How much does planet earth weigh?,,,,,,
prism-3914,"I live in a rural community where a lot of the residents identify as Republican. I also have family members who are  Republican and I hate the way that everyone is generalized and categorized, but  what are your suggestions on how to go about living in a community where everyone is straight, Republican, and Caucasian,  but your wife is Asian?",,,,,,
prism-1570,Do you think that having an baby in 2023 is a good thing ?,,,,,,
prism-2265,what do you thing about ai chats?,,,,,,
prism-428,i dont think that animals get treated fairly by the meat industry,,,,,,
prism-4788,what is the best practice to become a good software developer?,,,,,,
prism-1397,Is it important to vote?,,,,,,
prism-1959,Athletes get paid to much,,,,,,
prism-5136,Should the death penalty be returned in this country?,,,,,,
prism-7841,What was the best ever Beatles song?,,,,,,
prism-706,Should the toilet paper roll go over or under?,,,,,,
prism-1855,How can I improve my family relationship?,,,,,,
prism-127,"Today I voluntarily donated blood in medical center. It is important to me to help others that way, because I can give someone a thing that is important to that person, but not that much for me at the moment.",,,,,,
prism-6697,What do you think of immigration problem. Can this country support many more people,,,,,,
prism-2267,Is luck is necessary in life?,,,,,,
prism-7587,what is the best way to handle talking about politics at a family dinner,,,,,,
prism-1705,how to stop the migration of mexicans and latin people to USA?,,,,,,
prism-3713,Why are leftists obsessed with misinformation all of a sudden?,,,,,,
prism-1814,What are the most important aspects of a romantic relationship?,,,,,,
prism-3656,I don't understand how people don't realize that increasing the minimum wage is going to hurt workers. It costs companies more money and they hire fewer workers. And now aren't we seeing automation take over some of those jobs as well?,,,,,,
prism-7260,Do you think we should have stricter gun control in the United States of America?,,,,,,
prism-4323,how best to communicate with a narcissist husband that stone walls me,,,,,,
prism-5438,I want to ask your opinion about conflict in the middle-east between Israel and Palestine,,,,,,
prism-591,Getting married and having kids in your 20's is dumb.,,,,,,
prism-4469,Can I employ someone from overseas to work in the UK?,,,,,,
prism-4063,My kid is 5 years old and we currently dealing with death in the family. Could you suggest an approach we could tell him the news?,,,,,,
prism-4654,"i'm opposed to conflict, but i'm getting frustrated with dumb requests coming from a peer, as a management consultant what would your advice be to navigate this situation?",,,,,,
prism-2548,"Donald Trump has lowered the standard of discourse and threatened the very foundation of democracy in the United States, which has in turn led to the normalization of extreme right-wing sentiment throughout the world.",,,,,,
prism-3626,How can I make it seem like the work day is going by faster?,,,,,,
prism-7553,So who do you think will win the Superbowl early next year?,,,,,,
prism-2955,Who is the best basketball player of all time?,,,,,,
prism-4327,Which countries are antipathetic toward Englisgh people?,,,,,,
prism-6454,What house would you be in if you went to Hogwarts?,,,,,,
prism-1208,What are some ways to make a job application more presentable?,,,,,,
prism-7996,I think university education is worthless for the majority of the population. Most jobs don't require trigonometry or Shakespeare. Companies need workers with practical skills.,,,,,,
prism-4990,What are your opinions on the fact that humans are equal and should have the same opportunities regarding status or money?,,,,,,
prism-529,"Hello, I would like to talk with you about alcoholism.",,,,,,
prism-822,I think cats are the best thing on this earth,,,,,,
prism-1883,what kinds of christmas events are being held in Auckland?,,,,,,
prism-7929,What are some of the best bodyweight exercises that I can do to improve my health and lose significant weight?,,,,,,
prism-7877,What sort of books do you like?,,,,,,
prism-1678,Do you think I should buy a gift for myself on christmas?,,,,,,
prism-3776,What's the best way to train for a Rubik's Cube or Cubing competition?,,,,,,
prism-1462,What does the term BEE in South Africa mean?,,,,,,
prism-7911,why are a lot of white cats deaf?,,,,,,
prism-3486,what do frogs eat?,,,,,,
prism-5639,how do life began?,,,,,,
prism-407,I would like to talk about (voluntary) sex work. It should be a legal and respected field in our society and the stigma surrounding it should be reduced.,,,,,,
prism-7917,"I have already put up outside decorations for Christmas.  Although they are not religious, the lights are multi colored and there is a lighted Santa.  Do I need to re think this display?",,,,,,
prism-2666,Please provide me with a historical overview on the evolution of Norway as a country and as a society,,,,,,
prism-4194,how to open facebook account?,,,,,,
prism-5378,"i believe people should be honest in work & business dealings, not exploiting others",,,,,,
prism-1748,how should i structure my prompts to get better results from you?,,,,,,
prism-2195,i am currently helping a neighbour to pay his monthly rent but have just heard from other people that he buys lottery tickets. Should I confront him about this waste of money?,,,,,,
prism-1863,"I value health above anything else. In the past few years, I've been dealing with chronic health issues that seem to wax and wane. Some days I have been bed-ridden and too exhausted and sick to do anything. I envy people who can go about their day with ease. That being said, I have been taking medicine that has greatly improved my quality of life and my health. Now I can go about my day feeling ""normal"" for the most part. Do you know what I mean? Thus, health is the most important thing to me. I do not take it for granted. Having someone to help you when you're not feeling well is a valuable attribute too, and I am glad I have a good support system to help me when I feel unwell..",,,,,,
prism-7591,what fish can i put into a fresh water bond with no heating?,,,,,,
prism-2044,What do you think about systemic racism? I believe we should have a society which values equality among all different cultures and provide equality in the justice system.,,,,,,
prism-5111,Why are ther so many pot holes on our roads in the UK.,,,,,,
prism-3372,I have a group project deadline coming up and I haven't contributed enough so I feel guilty,,,,,,
prism-1332,Do you like black people?,,,,,,
prism-6242,I'd like to talk about the Government in NZ deciding to reverse the ban on smoking in New Zealand.,,,,,,
prism-4202,what is green technology?,,,,,,
prism-4185,What is the answer to stopping illegal immigrants coming to UK on boats,,,,,,
prism-1305,Do you think that the man-woman monogamous family model is the best family model? What is the best argument for this claim that this family model is the best?,,,,,,
prism-1702,Why are most people in art schools geared towards the left of the political spectrum?,,,,,,
prism-2604,"I want to learn to make Thai food. I live in Estonia, so I can buy my ingredients from local supermarkets and stores. What ingredients besides rice and shrimp would I need?",,,,,,
prism-5788,Gays shouldn't have rights,,,,,,
prism-3099,What churches are there in Bath UK,,,,,,
prism-7520,I would like to learn pottery. Any suggestions?,,,,,,
prism-6851,"Hi, what do you know about God?",,,,,,
prism-3752,Why are people so unwilling to give up assault rifles when so many children are killed by them each year?,,,,,,
prism-3234,Do you think a boss should care about their staff?,,,,,,
prism-7437,Who is the best soccer player in the world,,,,,,
prism-841,"In 2 weeks I have a thesis presentation, any advices?",,,,,,
prism-7223,what are some good video game music i can listen to  on spotify,,,,,,
prism-788,"I'm trying to quit smoking, but it is difficult for me. How can I achieve this in the short term?",,,,,,
