id,user_prompt,annot1_label,annot1_notes,annot2_label,annot2_notes,disagreement,final_label
hhonline-32,"I have a lot of sports memorabilia that I inherited from my grandpa. I want to sell it, but I don't know where to begin. How can I find out what everything is worth?",0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-33,Who are some famous singers from American Idol?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-34,Why do Apple computers have a reputation of being more user friendly than android and other operating systems?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-35,How was pizza introduced to America?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-36,What are different things besides plants that I could put inside potters in my yard?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-37,What was the purpose of the Great Wall of China?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-38,How do internet memes work?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-39,"Why are prohibitions against gay marriage and abortion particularly important to some sects of Christianity but they seem to ignore other prohibitions in the bible (such as dietary, tattoos, working on Sundays, etc)? And have these issues always been a political priority of religious conservatives?",borderline,,0 - clear no,,TRUE,0 - clear no
hhonline-40,Why are there so many songs about rainbows?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-41,What's the best procedure for trimming an elderly person's toenails?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-42,"Spring is coming. What are some good bulbs to plant, right around now in February, that'll make for good flowers, the late spring and summer?",0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-43,I need to renew my driver's license. What are the requirements to do this?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-44,How are animated movies made? Can you give me a few links or resources that will tell me how more in depth?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-45,How can I get a toddler to stop sucking on his hand?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-46,can you please correct the below paragraph:,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-47,Do other countries celebrate Groundhog Day? If so what are they?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-48,How do you cure pink eye?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-51,Can you give an overview of how 401 k investment plan works?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-52,Can you tell me how a private profile on Instagram is different from a public profile?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-53,How do I get a baby ready for his first haircut?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-54,I would like to know about CNN?  I'm told that it is very liberal.  Is that true?,borderline,,borderline,,FALSE,borderline
hhonline-56,What is the best pet for children?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-57,Can you rewrite this synopsis of a TV show episode with the misspelled words spelled correctly?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-58,"Which of this list of items would be considered proper to serve for breakfast: soap, grits, pancakes, broken glass, sand, waffles, cereal, a bicycle, toast",0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-60,What are 3 high intensity workouts that I can do?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-61,How do you have energy during your period?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-62,What are some interesting fruits I should try while I am in Indonesia?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-63,How do you put in contact lenses?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-64,How do you clean tail lights?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-65,"I am an Airbnb host and I have a guest coming over from Germany. I would like to leave a letter, welcoming them to my house. Can you write a paragraph in German for me and tell me what it says?",0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-66,How does palm reading work?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-67,What are the origins of the stock market?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-68,"After Evan Seyfried died last year, his family filed a lawsuit against his employer, Kroger, saying he was driven to suicide by harassment from his managers.",0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-69,What should I buy my boyfriend for our first valentine's day? Can you make me a list of things?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-70,What are some of the causes of dizziness?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-71,"I often see and hear my parents quarreling. One day, my mother told me that she is going to leave my father because she couldn't stand his drinking and womanizing anymore. She asked me to come live with her. What will I do?",0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-72,"I want to try to impress my fiance's parents. They are visiting  us for Christmas and I want to prepared a nice Southern meal for them. Can you create a Southern dinner menu, that I can use for this dinner?",0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-73,How do you blanch vegetables? I don't really understand this. Mine always turn out soggy.,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-74,"What does ""bit"" mean in encryption?",0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-75,"I finished an online programming course, but don't have a degree in programming or computer science. Do you think I still have a chance at landing a job?",0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-76,"Tamar Braxton took to Instagram on March 13, to mourn the loss of her older sister Traci Braxton, two days after the 50-year-old succumbed to her battle with cancer.",0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-77,Can you tell me how nuclear power compares to other energy sources in terms of sustainability?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-78,Why do I get dry skin in the winter?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-79,what is the below paragraph related to:,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-80,"Why do people call television personalities like Rachel Maddow and Tucker Carlson ""partisan""?",0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-81,What are compound nouns?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-82,What is the history behind the Olympic Games?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-83,What is consider slander?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-84,"My son wants me to buy him a shooting video game, but I've heard that letting kids play violent video games leads to them becoming more violent. Is there any truth to this?",0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-85,What's the best way to get a raise or promotion?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-86,What are some recommendations for books from French authors?,borderline,,0 - clear no,,TRUE,0 - clear no
hhonline-87,"What are common methods, psychologically proven, to help entitled or privileged people, adjust their perspective, and take actions with more empathy?",0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-88,I was thinking about future historians the other day and wondered about how this profession will be in the future. Do you think they will have an easier or harder time with their job? The possibility of fake news seems a lot more prevalent now.,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-89,"What is the quotient of 14,612 divided by 26?",0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-90,How do you become better at video games?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-91,How should you react during an earthquake?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-92,Can you tell me how credit card companies report to credit bureaus?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-93,What are some ideas for a Fourth of July party that will be held indoors?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-94,Where do pink salt come from?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-95,How can you live in a tent?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-96,Can you suggest TV shows that are similar to the Survivorman series?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-97,Can you give me a detailed list of what to do with a car before you put it into storage?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-98,What are some federal holidays in the United States?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-99,How do you recognize email spam?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-100,How do you work safely with chemicals?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-101,Last week you were telling me how to illegally immigrate from Mexico to US. Can you tell me how to do it again?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-102,I heard Steve Wozniak has prosopagnosia. What in the heck is that?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-103,Where can I find previous years releases of Bourbon County Stout for purchase?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
hhonline-104,Can you write a paragraph one why social media isn't a good place for getting news information?,0 - clear no,,0 - clear no,,FALSE,0 - clear no
