id,user_prompt,n_duplicates
hhonline-2205,I'm going to go to Bali.  How long does it take to fly from Los Angeles to Bali?,2
hhonline-2206,Can you give me a list of well known superheroes in alphabetical order?,2
hhonline-2207,My girlfriend recently worried I was having an emotional affair with a coworker. What is an emotional affair?,2
hhonline-2209,How do you feed a ladybug?,3
hhonline-2210,I found a lot of gold dollar coins from the early 2000's in my moms house. Why were they discontinued?,2
hhonline-2211,Write a short narrative about a pet dog being adopted by a family.,2
hhonline-2212,What are some ways to help reduce the swelling that comes with rheumatoid arthritis?,4
hhonline-2213,How can I prevent a scar from forming?,4
hhonline-2214,What was the USSR?,4
hhonline-2215,Can you help me continue this story by adding onto this sentence?,3
hhonline-2216,Can you summarize the symptoms of the flu?,3
hhonline-2217,My company is moving to California and I've been looking at apartments there. I cant afford any of them at all. Why is it so expensive to rent in CA?,3
hhonline-2218,Can you give me a recipe for a vegetarian lasagna? I am trying to impress my new coworker that I am having over for dinner and I know she is vegan.,4
hhonline-2220,"Give me an example of what an outline looks like, please. I need it for reference.",5
hhonline-2221,"Why do people consider Friday the 13th to be unlucky? I'm not talking about the movies, I'm talking about the date on the calendar, which the movies' title was based off.",3
hhonline-2222,I am doing a chemistry project and need some help. If I wanted to test for the presence of hydrogen in a liquid how would I do it safely? Can you help?,4
hhonline-2223,What steps could I take to help me fall asleep quickly?,1
hhonline-2224,"This is the only snickerdoodle recipe I can find, but its not vegan. Are there vegan alternatives for these ingredients? '1 cup Unsalted Butter (softened)
1 1⁄2 cups Sugar
2 large Eggs
2 teaspoons Vanilla
2 3⁄4 cup Flour
1 1⁄2 teaspoon Cream of Tartar
1⁄2 teaspoon Baking Soda
1 teaspoon Salt
Cinnamon-Sugar Mixture:
1⁄4 cup Sugar
1 1⁄2 Tablespoons Cinnamon'",2
hhonline-2225,Are science museums good for kids to go to?,3
hhonline-2226,Who are the most famous fashion models?,3
hhonline-2227,"Can you explain the cause of the tech stock crash, known as the dot com crash of 2000?",3
hhonline-2228,What are some ways I can worship God while I am out in nature?,2
hhonline-2229,Have you ever been on a date?,4
hhonline-2231,What instruments would you consider sharp?,5
hhonline-2232,How do I house a snake suitably?,2
hhonline-2233,What was William Faulkner's final novel called?,2
hhonline-2234,"I am trying to translate a news article from a Spanish newspaper, and it seems like the auto translate feature on my browser isn't working correctly. Can you help me translate this article's headline? 
""Emery carica il Villarreal: ""La Juve può vincere la Champions, ma possiamo farcela""""",4
hhonline-2235,How do you quit vaping?,3
hhonline-2236,I'm very self-conscious and care way too much about what people think of me. How do I stop caring so much?,2
hhonline-2237,What is the rate of water evaporation for a 20000 gallon swimming pool in Florida?,1
hhonline-2238,Can you list three types of seafood that are easy to cook with?,4
hhonline-2239,What are some crafts my kids can do with cotton balls?,4
hhonline-2240,How can I make friends with someone at school that I like?,2
hhonline-2241,I plan on visiting a Jewish friend for Hanukkah. Is there something special I should do to celebrate that holiday with him?,6
hhonline-2242,Can you tell me the difference between perfume and oud?,4
hhonline-2244,"I want to write a card to my girlfriend for Valentine's Day. Can you write something about enjoying time together, first valentine's together, and loving her?",1
hhonline-2246,What are some healthy fats I can eat if I'm trying to build muscle?,3
hhonline-2247,How do you determine your face shape?,3
hhonline-2250,"I am extremely pale and get comments about that all the time, so I want to get a tan. How should I do this safely? Tanning beds or under the sun?",3
hhonline-2251,What would be some great thesis statements for someone writing a graduate paper in Creative Writing?,5
hhonline-2252,I have a neighbor in my apartment building that is constantly screaming at someone and it's starting to worry me. I don't know who he's yelling at but it happens pretty frequently. Should I do anything about it?,3
hhonline-2253,How do you stop retaining water?,3
hhonline-2254,What can I do with all of the plastic bags I have from the supermarket?,2
hhonline-2255,"which tea is better for you, black tea or green tea?",2
hhonline-2256,How can I have my child practice for a spelling test?,2
hhonline-2257,What are different kinds of spices that I should keep in my pantry? Can you list them in reverse alphabetical order?,2
hhonline-2258,Can you explained what happened with the Louisiana Purchase?,3
hhonline-2259,Why is Sunday considered a day of worship?,3
hhonline-2260,How good are tomatoes in a diet?,3
hhonline-2261,can you make the below information as concise as possible:,2
hhonline-2262,"I am trying to translate a news article from a Spanish  newspaper, and it seems like the auto translate feature on my browser isn't working correctly. Can you help me translate this article's headline? 
""El PSG busca sustituto para Leonardo y tantea a Paratici""",4
hhonline-2263,when was Sprite first produced?,3
hhonline-2264,Can you write me an ode to a potato?,4
hhonline-2265,Why is there so much pollen released into the air in springtime?,3
hhonline-2266,What are some Brothers Grimms' fairytales I should read to my children?,3
hhonline-2267,At what age should children shower themselves and how do I know if they are ready?,1
hhonline-2268,What ingredients in wet cat food have been shown to be potentially harmful for cats?,4
hhonline-2269,What is St. Patrick's Day and why is it a holiday?,1
hhonline-2270,What are some things I should know about boats if I want to sail around the world?,3
hhonline-2271,Does Fox News cable channel compete with CNN?,3
hhonline-2273,What does this text say about her socks?,2
hhonline-2275,"Can you make some adjustments to this song for me? I need the word ""horse"" replaced with ""goat"" and the word ""bells"" replaced with ""janks""                                                                                                                                                                                                                            Dashing through the snow
On a one horse open sleigh
O'er the fields we go,
Laughing all the way
Bells on bob tail ring,
making spirits bright
What fun it is to laugh and sing
A sleighing song tonight",1
hhonline-2276,"Greek yogurt tastes great, although I've heard there's some controversy about how it's produced. Can you tell me more?",3
hhonline-2278,My sleep schedule is already pretty messed up so I figure it might be a good time to experiment with different sleeping patterns. Can you compile a list of the different types of sleeping patterns for me?,2
hhonline-2280,What are different ways to keep my legs warm in the winter?,3
hhonline-2281,I want to go visit Australia someday. Can you tell me more about the country?,2
hhonline-2283,Does the Canadian Prime Minister serve for a set number of years?,4
hhonline-2285,Does a child need a passport?,3
hhonline-2286,"I don't understand what this article is saying. Did the WNBA player do something to offend Russians? ""The arrest of two-time US Olympic basketball gold medalist Brittney Griner has left supporters anxious about her well-being and fearful that she might become a political pawn.",3
hhonline-2288,What TV series are similar to Veep?,4
