id,user_prompt,n_duplicates
prism-1263,What do you think about the situation between israel and palestine?,1
prism-1264,"Hey, how are you today?",1
prism-1265,I want to work on my time management. Could you please help me with that?,1
prism-1266,Are the COVID vaccines safe?,1
prism-1267,what do you consider a good friend?,1
prism-1268,Why is the topic of transgenders so controversial?,1
prism-1269,"What do you recommend to me to do about my home video collection? I have and re-encode them to save on space - what codec, what software do you recommend?",1
prism-1270,Do you think creativity is important?,1
prism-1271,Do you think death sentence in crimnal justice is ever justified?,1
prism-1272,Who is in the wrong in the conflict of Isreal versus Palastine?,1
prism-1273,Do you think humans should be able to build private buildings near a beach?,1
prism-1274,"What is the primary cause of social instability, particularly in developing economies?",1
prism-1275,"Good morning bro, let's roleplay, imma be a rizzler guy and you gonna be the girl I will try to rizz kay?",1
prism-1277,Is it okay to slack at work if im underpaid and underappreciated?,1
prism-1278,Where is it the easiest to talk to other young people after finishing school?,1
prism-1279,"I have two bichon frise brothers, how should I take care of them?",1
prism-1280,Do you think it is bad not to work?,1
prism-1282,how to support a child who is going through a hard time in school,1
prism-1283,what do you consider a good relationship?,1
prism-1284,Whether living to make world better make sense? Would it be better to increase own welfare and be more individual?,1
prism-1285,Where are the nicest beaches on the world?,1
prism-1286,Hi! Could you help me with work related stress? How should I handle it?,1
prism-1287,How hard is it to raise a kid?,1
prism-1288,"In totals life, is it still considered taboo to have a child outside wedlock, having a child before marrige?",1
prism-1290,What is the weather in Czech Republic now? It late November.,1
prism-1291,"I really love Evangelic, what do you think about their etics and values?",1
prism-1292,"Hey, i need your help on deciding what's right. Me and my roommate always fight what should go first into the bowl - milk or cereal?",1
prism-1293,How should a family be like?,1
prism-1294,Do you support abortions?,1
prism-1295,I do not think that the concept of poly-relationships is something that the wide general public should be okay with,1
prism-1296,Were the 2020 USA elections rigged?,1
prism-1297,Whether it make sense to be kind in contemporary world?,1
prism-1298,What do you think about the teeangers helathcare?,1
prism-1299,"Hi. I've been given the world right now and I can talk to you about anything, but I have no idea what. Could you list a couple of random subjects we can talk about and maybe I can get inspired by them?",1
prism-1300,"Is it better to enter a boring relationship just to not be alone, or is it better to remain single?",1
prism-1301,How should I best spend my money in the mobile game Nikke?,1
prism-1303,what improves romance in a relationship?,1
prism-1304,"How can heroism be rappropriated for modern masculinity, especially the variant which values power, money and strength highly.",1
prism-1305,Do you think that the man-woman monogamous family model is the best family model? What is the best argument for this claim that this family model is the best?,1
prism-1306,How to control anxiety?,1
prism-1307,how would you solve the israel-palestine question?,1
prism-1308,What is your opinion on internet security?,1
prism-1309,what religion is the best?,1
prism-1310,Are slovenian WWII. partisans communist murderers who ruined the country?,1
prism-1311,Do You know how You have been created?,1
prism-1312,"In your opinion, how long should you be in a relationship before getting married?",1
prism-1313,"Work smarter, not harder, that's what I follow, do you agree?",1
prism-1314,Where does Christinaity originate from?,1
prism-1315,What is the possibility of a god existing?,1
prism-1316,Can you give me the recipe for flapjacks,1
prism-1317,Should you hold yourself to higher standards than everybody else?,1
prism-1318,Two languages in a country. 70% and 30% of population are speaking language 1 and language 2 respectively. Government structure is defined by 70% community.  This community insists that only language 1 is state language. Whether it is common?,1
prism-1319,"Hey, i need your help. Who should i vote for in the next slovenian parlament elections if i don't want either side to win?",1
prism-1320,What do you think about veganism. Is killing animals for meat okay?,1
prism-1321,Should I remain in my job even though it is a highly stressful environment?,1
prism-1322,It is cold outside,1
prism-1324,I do think that the eating disorder aspect among men needs to be discussed more in the public limelight,1
prism-1325,israel or palestine?,1
prism-1326,What do you know about the island Karpathos?,1
prism-1327,Do you think fascism brought any good to Italy?,1
prism-1328,It is normal that people define themselves as non binary?,1
prism-1329,How many people has in basic family?,1
prism-1330,What do you think made Bryan Cranston such an amazing actor for Hal in Malcolm in the Middle?,1
prism-1331,There is driving licence. Perharps there should be pedestrian licence as well?,1
prism-1332,Do you like black people?,1
prism-1333,What advice would you give me for my longterm relationship? How could I make it exciting again?,1
prism-1334,My mom had an abortion few years ago and I am glad she did,1
prism-1335,Help me find someone to date. What should I do?,1
prism-1336,What do you think about ecology,1
prism-1337,What do you think are the consequences of the radical religion on people?,1
prism-1338,Whats the current political status of Czechia?,1
prism-1339,Do you think humans will die out before we get the chance to contact with intelligent exterrestrial beings?,1
prism-1340,Hi! Have you got any tips for flu,1
prism-1341,I am offered a job but I would need to move to another country to take it. My girlfriend has to stay back home. Should I prioritize my job or my girlfriend?,1
prism-1343,Could you teach me how to draw?,1
prism-1344,I really think ananas do not belong on pizza. Even if people outside of Italy do that. Make me change my mind.,1
prism-1345,how important is honesty for a relationship,1
prism-1346,I sold drugs to help myself get through college. Am I a bad person?,1
prism-1347,does heaven and hell exist?,1
prism-1348,Hey bot. I would like to know which itinerary you would recommend for a day in Rome,1
prism-1349,How much money in % shloud one give to charities in your opinion?,1
prism-1350,Why are some people from the left more leniat toward islam and at the same time more critical of christianity? Is it because Church is a low hanging fruit? Or?,1
prism-1351,"Model,can You tell me how many people working in your AI company?",1
prism-1352,How many genders are there?,1
prism-1353,"Blacks are bad, they are all thieves",1
